,groundSteering,timestamp,angularVelocityX,angularVelocityY,angularVelocityZ
2738,-0.2099255,2020-03-18 14:56:58,15.01465,-3.967285,3.601074
2739,-0.2099255,2020-03-18 14:56:58,18.37158,-10.31494,2.01416
2740,-0.2099255,2020-03-18 14:56:58,-3.173828,2.685547,-10.92529
2741,-0.2099255,2020-03-18 14:56:58,-6.103516,-25.14648,-50.04883
2742,-0.2099255,2020-03-18 14:56:58,-5.615234,-1.159668,-48.52295
2743,-0.0,2020-03-18 14:56:58,8.544922,-4.821777,-3.845215
2744,-0.0,2020-03-18 14:56:58,7.751465,-3.540039,-6.774902
2745,-0.0,2020-03-18 14:56:58,-16.47949,-18.06641,-6.469727
2746,-0.0,2020-03-18 14:56:58,-2.01416,-1.098633,-5.310059
2747,-0.0,2020-03-18 14:56:58,23.37646,9.399414,-8.483887
2748,-0.0,2020-03-18 14:56:58,14.5874,-2.441406,-6.347656
2749,-0.0,2020-03-18 14:56:58,21.54541,3.78418,-10.80322
2750,-0.0,2020-03-18 14:56:58,10.68115,-10.13184,59.08203
2751,-0.0,2020-03-18 14:56:58,1.708984,-5.004883,52.91748
2752,-0.0,2020-03-18 14:56:58,17.33398,-19.22607,4.882812
2753,-0.0,2020-03-18 14:56:58,11.53564,10.49805,5.249023
2754,-0.0,2020-03-18 14:56:58,15.01465,-3.967285,3.601074
2736,-0.2099255,2020-03-18 14:56:58,17.33398,-19.22607,4.882812
2695,-0.0,2020-03-18 14:56:58,8.544922,-4.821777,-3.845215
2615,-0.0,2020-03-18 14:56:58,8.544922,-4.821777,-3.845215
2693,-0.0,2020-03-18 14:56:58,-6.103516,-25.14648,-50.04883
2637,-0.0,2020-03-18 14:56:58,21.54541,3.78418,-10.80322
2638,-0.0,2020-03-18 14:56:58,10.68115,-10.13184,59.08203
2639,-0.0,2020-03-18 14:56:58,1.708984,-5.004883,52.91748
2640,-0.0,2020-03-18 14:56:58,17.33398,-19.22607,4.882812
2641,-0.0,2020-03-18 14:56:58,11.53564,10.49805,5.249023
2642,-0.0,2020-03-18 14:56:58,15.01465,-3.967285,3.601074
2643,-0.0,2020-03-18 14:56:58,18.37158,-10.31494,2.01416
2636,-0.0,2020-03-18 14:56:58,14.5874,-2.441406,-6.347656
2644,-0.0,2020-03-18 14:56:58,-3.173828,2.685547,-10.92529
2646,-0.0,2020-03-18 14:56:58,-5.615234,-1.159668,-48.52295
2647,0.290888,2020-03-18 14:56:58,8.544922,-4.821777,-3.845215
2648,0.290888,2020-03-18 14:56:58,7.751465,-3.540039,-6.774902
2649,0.290888,2020-03-18 14:56:58,-16.47949,-18.06641,-6.469727
2650,0.290888,2020-03-18 14:56:58,-2.01416,-1.098633,-5.310059
2651,0.290888,2020-03-18 14:56:58,23.37646,9.399414,-8.483887
2652,0.290888,2020-03-18 14:56:58,14.5874,-2.441406,-6.347656
2645,-0.0,2020-03-18 14:56:58,-6.103516,-25.14648,-50.04883
2653,0.290888,2020-03-18 14:56:58,21.54541,3.78418,-10.80322
2635,-0.0,2020-03-18 14:56:58,23.37646,9.399414,-8.483887
2633,-0.0,2020-03-18 14:56:58,-16.47949,-18.06641,-6.469727
2616,-0.0,2020-03-18 14:56:58,7.751465,-3.540039,-6.774902
2618,-0.0,2020-03-18 14:56:58,-2.01416,-1.098633,-5.310059
2619,-0.0,2020-03-18 14:56:58,23.37646,9.399414,-8.483887
2620,-0.0,2020-03-18 14:56:58,14.5874,-2.441406,-6.347656
2621,-0.0,2020-03-18 14:56:58,21.54541,3.78418,-10.80322
2622,-0.0,2020-03-18 14:56:58,10.68115,-10.13184,59.08203
2623,-0.0,2020-03-18 14:56:58,1.708984,-5.004883,52.91748
2634,-0.0,2020-03-18 14:56:58,-2.01416,-1.098633,-5.310059
2624,-0.0,2020-03-18 14:56:58,17.33398,-19.22607,4.882812
2626,-0.0,2020-03-18 14:56:58,15.01465,-3.967285,3.601074
2627,-0.0,2020-03-18 14:56:58,18.37158,-10.31494,2.01416
2628,-0.0,2020-03-18 14:56:58,-3.173828,2.685547,-10.92529
2629,-0.0,2020-03-18 14:56:58,-6.103516,-25.14648,-50.04883
2630,-0.0,2020-03-18 14:56:58,-5.615234,-1.159668,-48.52295
2631,-0.0,2020-03-18 14:56:58,8.544922,-4.821777,-3.845215
2632,-0.0,2020-03-18 14:56:58,7.751465,-3.540039,-6.774902
2625,-0.0,2020-03-18 14:56:58,11.53564,10.49805,5.249023
2654,0.290888,2020-03-18 14:56:58,10.68115,-10.13184,59.08203
2617,-0.0,2020-03-18 14:56:58,-16.47949,-18.06641,-6.469727
2656,0.290888,2020-03-18 14:56:58,17.33398,-19.22607,4.882812
2678,-0.0,2020-03-18 14:56:58,-5.615234,-1.159668,-48.52295
2679,-0.0,2020-03-18 14:56:58,8.544922,-4.821777,-3.845215
2680,-0.0,2020-03-18 14:56:58,7.751465,-3.540039,-6.774902
2681,-0.0,2020-03-18 14:56:58,-16.47949,-18.06641,-6.469727
2682,-0.0,2020-03-18 14:56:58,-2.01416,-1.098633,-5.310059
2683,-0.0,2020-03-18 14:56:58,23.37646,9.399414,-8.483887
2684,-0.0,2020-03-18 14:56:58,14.5874,-2.441406,-6.347656
2677,-0.0,2020-03-18 14:56:58,-6.103516,-25.14648,-50.04883
2685,-0.0,2020-03-18 14:56:58,21.54541,3.78418,-10.80322
2687,-0.0,2020-03-18 14:56:58,1.708984,-5.004883,52.91748
2688,-0.0,2020-03-18 14:56:58,17.33398,-19.22607,4.882812
2689,-0.0,2020-03-18 14:56:58,11.53564,10.49805,5.249023
2690,-0.0,2020-03-18 14:56:58,15.01465,-3.967285,3.601074
2691,-0.0,2020-03-18 14:56:58,18.37158,-10.31494,2.01416
2692,-0.0,2020-03-18 14:56:58,-3.173828,2.685547,-10.92529
2655,0.290888,2020-03-18 14:56:58,1.708984,-5.004883,52.91748
2686,-0.0,2020-03-18 14:56:58,10.68115,-10.13184,59.08203
2676,-0.0,2020-03-18 14:56:58,-3.173828,2.685547,-10.92529
2694,-0.0,2020-03-18 14:56:58,-5.615234,-1.159668,-48.52295
2674,-0.0,2020-03-18 14:56:58,15.01465,-3.967285,3.601074
2675,-0.0,2020-03-18 14:56:58,18.37158,-10.31494,2.01416
2657,0.290888,2020-03-18 14:56:58,11.53564,10.49805,5.249023
2659,0.290888,2020-03-18 14:56:58,18.37158,-10.31494,2.01416
2660,0.290888,2020-03-18 14:56:58,-3.173828,2.685547,-10.92529
2661,0.290888,2020-03-18 14:56:58,-6.103516,-25.14648,-50.04883
2662,0.290888,2020-03-18 14:56:58,-5.615234,-1.159668,-48.52295
2663,-0.0,2020-03-18 14:56:58,8.544922,-4.821777,-3.845215
2664,-0.0,2020-03-18 14:56:58,7.751465,-3.540039,-6.774902
2658,0.290888,2020-03-18 14:56:58,15.01465,-3.967285,3.601074
2666,-0.0,2020-03-18 14:56:58,-2.01416,-1.098633,-5.310059
2667,-0.0,2020-03-18 14:56:58,23.37646,9.399414,-8.483887
2668,-0.0,2020-03-18 14:56:58,14.5874,-2.441406,-6.347656
2669,-0.0,2020-03-18 14:56:58,21.54541,3.78418,-10.80322
2670,-0.0,2020-03-18 14:56:58,10.68115,-10.13184,59.08203
2671,-0.0,2020-03-18 14:56:58,1.708984,-5.004883,52.91748
2672,-0.0,2020-03-18 14:56:58,17.33398,-19.22607,4.882812
2665,-0.0,2020-03-18 14:56:58,-16.47949,-18.06641,-6.469727
2673,-0.0,2020-03-18 14:56:58,11.53564,10.49805,5.249023
2871,-0.005992291,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2872,-0.005992291,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2873,-0.005992291,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2874,-0.005992291,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2875,-0.005992291,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2876,-0.005992291,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2877,-0.005992291,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2880,-0.008992876,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2879,-0.005992291,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2881,-0.008992876,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2882,-0.008992876,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2883,-0.008992876,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2884,-0.008992876,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2885,-0.008992876,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2878,-0.005992291,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2870,-0.005992291,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2862,-0.0,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2868,-0.005992291,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2852,-0.0,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2853,-0.0,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2854,-0.0,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2855,-0.0,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2856,-0.0,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2857,-0.0,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2858,-0.0,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2869,-0.005992291,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2859,-0.0,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2861,-0.0,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2886,-0.008992876,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2863,-0.0,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2864,-0.0,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2865,-0.005992291,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2866,-0.005992291,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2867,-0.005992291,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2860,-0.0,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2887,-0.008992876,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2896,-0.06297676,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2889,-0.008992876,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2911,-0.1289541,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2912,-0.1289541,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2913,-0.1289541,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2914,-0.1289541,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2915,-0.1289541,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2916,-0.1289541,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2917,-0.1289541,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2918,-0.1289541,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2919,-0.1289541,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2920,-0.1289541,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2921,-0.1289541,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2922,-0.1289541,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2923,-0.1289541,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2924,-0.1289541,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2851,-0.0,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2910,-0.1289541,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2888,-0.008992876,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2909,-0.06297676,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2907,-0.06297676,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2890,-0.008992876,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2891,-0.008992876,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2892,-0.008992876,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2893,-0.008992876,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2894,-0.008992876,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2895,-0.06297676,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2897,-0.06297676,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2898,-0.06297676,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2899,-0.06297676,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2900,-0.06297676,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2901,-0.06297676,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2902,-0.06297676,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2903,-0.06297676,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2904,-0.06297676,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2905,-0.06297676,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2908,-0.06297676,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2906,-0.06297676,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2850,-0.0,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2848,-0.0,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2794,-0.0,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2795,-0.0,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2796,-0.0,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2797,-0.0,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2798,-0.0,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2799,-0.0,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2800,-0.0,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2801,-0.0,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2802,-0.0,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2803,-0.0,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2804,-0.0,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2805,-0.0,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2806,-0.0,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2807,-0.0,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2808,-0.0,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2793,-0.0,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2809,-0.0,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2791,-0.0,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2789,-0.0,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2849,-0.0,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2775,-0.0,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2776,-0.0,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2777,-0.0,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2778,-0.0,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2779,-0.0,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2780,-0.0,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2781,-0.0,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2782,-0.0,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2783,-0.0,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2784,-0.0,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2785,-0.0,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2786,-0.0,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2787,-0.0,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2788,-0.0,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2790,-0.0,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2810,-0.0,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2792,-0.0,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2812,-0.0,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2832,-0.005992291,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2833,-0.005992291,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2834,-0.005992291,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2835,-0.0,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2836,-0.0,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2837,-0.0,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
2839,-0.0,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2831,-0.005992291,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2840,-0.0,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2842,-0.0,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2843,-0.0,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2844,-0.0,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2845,-0.0,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2846,-0.0,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2811,-0.0,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2847,-0.0,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2841,-0.0,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2830,-0.005992291,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2838,-0.0,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2829,-0.005992291,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2813,-0.0,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2815,-0.0,2020-03-18 14:56:59,-0.4272461,-5.79834,-2.929688
2816,-0.0,2020-03-18 14:56:59,-2.502441,-2.075195,-6.408691
2817,-0.0,2020-03-18 14:56:59,-4.089355,-3.417969,-11.35254
2818,-0.0,2020-03-18 14:56:59,5.126953,2.01416,-13.73291
2819,-0.0,2020-03-18 14:56:59,0.4882812,-7.69043,-9.460449
2820,-0.005992291,2020-03-18 14:56:59,-16.17432,-0.6103516,-7.873535
2821,-0.005992291,2020-03-18 14:56:59,14.4043,11.71875,-7.080078
2814,-0.0,2020-03-18 14:56:59,2.502441,4.02832,-3.173828
2823,-0.005992291,2020-03-18 14:56:59,-0.06103516,-0.6103516,-4.516602
2824,-0.005992291,2020-03-18 14:56:59,8.789062,-0.3051758,-5.737305
2825,-0.005992291,2020-03-18 14:56:59,17.02881,-7.507324,-7.8125
2826,-0.005992291,2020-03-18 14:56:59,12.20703,-18.73779,-7.995605
2827,-0.005992291,2020-03-18 14:56:59,21.1792,-5.615234,-3.90625
2828,-0.005992291,2020-03-18 14:56:59,0.6713867,13.42773,-7.751465
2822,-0.005992291,2020-03-18 14:56:59,-14.70947,-9.216309,-11.59668
3027,-0.09296485,2020-03-18 14:57:00,22.3999,-8.666992,-34.66797
3028,-0.09296485,2020-03-18 14:57:00,35.52246,-0.4882812,-34.66797
3029,-0.09296485,2020-03-18 14:57:00,15.80811,-3.540039,-33.99658
3030,-0.09296485,2020-03-18 14:57:00,-1.831055,11.35254,-37.53662
3031,-0.09296485,2020-03-18 14:57:00,-3.051758,6.225586,-38.94043
3032,-0.09296485,2020-03-18 14:57:00,13.61084,8.483887,-33.3252
3033,-0.09296485,2020-03-18 14:57:00,15.68604,-5.981445,-34.30176
3034,-0.09296485,2020-03-18 14:57:00,-2.380371,-18.73779,-33.75244
3038,-0.07196964,2020-03-18 14:57:00,-6.164551,2.441406,-45.77637
3036,-0.09296485,2020-03-18 14:57:00,0.0,15.625,-24.10889
3037,-0.07196964,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
3039,-0.07196964,2020-03-18 14:57:00,2.01416,2.197266,-42.84668
3040,-0.07196964,2020-03-18 14:57:00,0.0,10.86426,-44.31152
3041,-0.07196964,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
3043,-0.07196964,2020-03-18 14:57:00,22.3999,-8.666992,-34.66797
3042,-0.07196964,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
3035,-0.09296485,2020-03-18 14:57:00,-2.807617,-17.27295,-34.5459
3026,-0.09296485,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
3008,-0.08996427,2020-03-18 14:57:00,0.0,10.86426,-44.31152
3024,-0.09296485,2020-03-18 14:57:00,0.0,10.86426,-44.31152
3044,-0.07196964,2020-03-18 14:57:00,35.52246,-0.4882812,-34.66797
3007,-0.08996427,2020-03-18 14:57:00,2.01416,2.197266,-42.84668
3009,-0.08996427,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
3010,-0.08996427,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
3011,-0.08996427,2020-03-18 14:57:00,22.3999,-8.666992,-34.66797
3012,-0.08996427,2020-03-18 14:57:00,35.52246,-0.4882812,-34.66797
3013,-0.08996427,2020-03-18 14:57:00,15.80811,-3.540039,-33.99658
3014,-0.08996427,2020-03-18 14:57:00,-1.831055,11.35254,-37.53662
3015,-0.08996427,2020-03-18 14:57:00,-3.051758,6.225586,-38.94043
3016,-0.08996427,2020-03-18 14:57:00,13.61084,8.483887,-33.3252
3017,-0.08996427,2020-03-18 14:57:00,15.68604,-5.981445,-34.30176
3018,-0.08996427,2020-03-18 14:57:00,-2.380371,-18.73779,-33.75244
3019,-0.08996427,2020-03-18 14:57:00,-2.807617,-17.27295,-34.5459
3020,-0.08996427,2020-03-18 14:57:00,0.0,15.625,-24.10889
3021,-0.09296485,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
3022,-0.09296485,2020-03-18 14:57:00,-6.164551,2.441406,-45.77637
3023,-0.09296485,2020-03-18 14:57:00,2.01416,2.197266,-42.84668
3025,-0.09296485,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
3045,-0.07196964,2020-03-18 14:57:00,15.80811,-3.540039,-33.99658
3082,-0.0,2020-03-18 14:57:00,-2.380371,-18.73779,-33.75244
3047,-0.07196964,2020-03-18 14:57:00,-3.051758,6.225586,-38.94043
3069,-0.0,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
3070,-0.0,2020-03-18 14:57:00,-6.164551,2.441406,-45.77637
3071,-0.0,2020-03-18 14:57:00,2.01416,2.197266,-42.84668
3072,-0.0,2020-03-18 14:57:00,0.0,10.86426,-44.31152
3073,-0.0,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
3074,-0.0,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
3075,-0.0,2020-03-18 14:57:00,22.3999,-8.666992,-34.66797
3068,-0.0,2020-03-18 14:57:00,0.0,15.625,-24.10889
3076,-0.0,2020-03-18 14:57:00,35.52246,-0.4882812,-34.66797
3078,-0.0,2020-03-18 14:57:00,-1.831055,11.35254,-37.53662
3079,-0.0,2020-03-18 14:57:00,-3.051758,6.225586,-38.94043
3080,-0.0,2020-03-18 14:57:00,13.61084,8.483887,-33.3252
3081,-0.0,2020-03-18 14:57:00,15.68604,-5.981445,-34.30176
3083,-0.0,2020-03-18 14:57:00,-2.807617,-17.27295,-34.5459
3084,-0.0,2020-03-18 14:57:00,0.0,15.625,-24.10889
3006,-0.08996427,2020-03-18 14:57:00,-6.164551,2.441406,-45.77637
3077,-0.0,2020-03-18 14:57:00,15.80811,-3.540039,-33.99658
3067,-0.0,2020-03-18 14:57:00,-2.807617,-17.27295,-34.5459
3066,-0.0,2020-03-18 14:57:00,-2.380371,-18.73779,-33.75244
3065,-0.0,2020-03-18 14:57:00,15.68604,-5.981445,-34.30176
3048,-0.07196964,2020-03-18 14:57:00,13.61084,8.483887,-33.3252
3049,-0.07196964,2020-03-18 14:57:00,15.68604,-5.981445,-34.30176
3050,-0.07196964,2020-03-18 14:57:00,-2.380371,-18.73779,-33.75244
3051,-0.07196964,2020-03-18 14:57:00,-2.807617,-17.27295,-34.5459
3052,-0.07196964,2020-03-18 14:57:00,0.0,15.625,-24.10889
3053,-0.0,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
3054,-0.0,2020-03-18 14:57:00,-6.164551,2.441406,-45.77637
3055,-0.0,2020-03-18 14:57:00,2.01416,2.197266,-42.84668
3056,-0.0,2020-03-18 14:57:00,0.0,10.86426,-44.31152
3057,-0.0,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
3058,-0.0,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
3059,-0.0,2020-03-18 14:57:00,22.3999,-8.666992,-34.66797
3060,-0.0,2020-03-18 14:57:00,35.52246,-0.4882812,-34.66797
3061,-0.0,2020-03-18 14:57:00,15.80811,-3.540039,-33.99658
3062,-0.0,2020-03-18 14:57:00,-1.831055,11.35254,-37.53662
3063,-0.0,2020-03-18 14:57:00,-3.051758,6.225586,-38.94043
3064,-0.0,2020-03-18 14:57:00,13.61084,8.483887,-33.3252
3046,-0.07196964,2020-03-18 14:57:00,-1.831055,11.35254,-37.53662
3005,-0.08996427,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
2941,-0.1049583,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
3003,-0.08996427,2020-03-18 14:57:00,-2.807617,-17.27295,-34.5459
2946,-0.1049583,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
2947,-0.1049583,2020-03-18 14:57:00,22.3999,-8.666992,-34.66797
2948,-0.1049583,2020-03-18 14:57:00,35.52246,-0.4882812,-34.66797
2949,-0.1049583,2020-03-18 14:57:00,15.80811,-3.540039,-33.99658
2950,-0.1049583,2020-03-18 14:57:00,-1.831055,11.35254,-37.53662
2951,-0.1049583,2020-03-18 14:57:00,-3.051758,6.225586,-38.94043
2952,-0.1049583,2020-03-18 14:57:00,13.61084,8.483887,-33.3252
2945,-0.1049583,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
2953,-0.1049583,2020-03-18 14:57:00,15.68604,-5.981445,-34.30176
2955,-0.1049583,2020-03-18 14:57:00,-2.807617,-17.27295,-34.5459
2956,-0.1049583,2020-03-18 14:57:00,0.0,15.625,-24.10889
2957,-0.09296485,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
2958,-0.09296485,2020-03-18 14:57:00,-6.164551,2.441406,-45.77637
2959,-0.09296485,2020-03-18 14:57:00,2.01416,2.197266,-42.84668
2960,-0.09296485,2020-03-18 14:57:00,0.0,10.86426,-44.31152
2961,-0.09296485,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
2954,-0.1049583,2020-03-18 14:57:00,-2.380371,-18.73779,-33.75244
2962,-0.09296485,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
2944,-0.1049583,2020-03-18 14:57:00,0.0,10.86426,-44.31152
3004,-0.08996427,2020-03-18 14:57:00,0.0,15.625,-24.10889
2925,-0.1109595,2020-03-18 14:57:00,6.408691,-7.69043,-34.48486
2926,-0.1109595,2020-03-18 14:57:00,-6.164551,2.441406,-45.77637
2927,-0.1109595,2020-03-18 14:57:00,2.01416,2.197266,-42.84668
2928,-0.1109595,2020-03-18 14:57:00,0.0,10.86426,-44.31152
2929,-0.1109595,2020-03-18 14:57:00,2.746582,-1.098633,-40.95459
2930,-0.1109595,2020-03-18 14:57:00,-3.356934,-8.911133,-39.48975
2931,-0.1109595,2020-03-18 14:57:00,22.3999,-8.666992,-34.66797
